Unnamed_index;department;promoted;review;projects;salary;tenure;satisfaction;bonus;avg_hrs_month;left
389;engineering;0;0.5995283;4;high;6;0.661943267;0;181.6408163;no
390;marketing;0;0.784273408;3;medium;5;0.479642023;1;180.0323555;no
391;engineering;0;0.576486001;4;medium;5;0.688085214;0;180.6604475;no
392;engineering;0;0.502926656;3;medium;5;0.827188863;0;180.4448126;no
393;marketing;0;0.446288742;2;medium;7;0.755023126;0;186.1523899;no
394;support;0;0.536492791;3;medium;5;0.745283013;1;181.258045;no
395;retail;0;0.662026538;3;medium;6;0.632381295;0;182.6625059;no
396;sales;0;0.530177557;3;low;7;0.701980685;0;187.2400982;no
397;engineering;0;0.606119302;3;medium;6;0.843934972;0;182.2345676;no
398;sales;0;0.537647273;3;medium;8;0.52405621;0;188.1807474;no
399;sales;0;;4;high;6;0.650823439;0;182.503892;no
400;marketing;0;0.759242817;3;medium;5;0.548732929;1;180.3854026;no
401;sales;0;0.605475505;4;low;6;0.602295755;1;183.3004485;no
402;finance;0;0.607572005;3;high;5;0.629112658;0;180.8047492;no
403;engineering;0;0.571331714;4;high;5;0.768526212;0;179.5515675;no
404;sales;0;0.572672458;4;medium;6;0.680890812;1;182.8650999;no
405;operations;0;0.664782253;3;medium;5;0.579549123;1;180.7868371;no
406;sales;0;0.630296935;2;medium;5;0.632920157;1;180.1927237;no
407;operations;0;0.60963243;3;medium;5;0.583970517;0;178.6866485;no
408;operations;0;0.703380045;4;medium;6;0.530393559;0;183.1103781;no
409;operations;0;0.628460561;3;medium;6;0.449402124;0;182.7070902;no
410;sales;0;0.679192076;3;medium;4;0.704999948;0;176.0786676;no
411;engineering;0;0.682635622;3;medium;6;0.480269255;0;183.3553558;no
412;operations;0;0.690344071;3;medium;6;0.552023403;0;182.0149804;no
413;sales;0;0.718367768;3;medium;5;0.440372124;0;180.2982003;no
414;retail;0;0.53462227;3;medium;8;0.722390804;1;188.5476586;no
415;support;0;0.762543428;3;high;6;0.476134218;0;183.1068975;no
416;retail;0;0.658895165;3;low;5;0.637618694;1;180.1719231;no
417;retail;0;0.590123559;3;medium;7;0.629684218;1;185.1309466;no
418;retail;0;0.582197477;4;medium;6;0.608219069;1;184.0267107;no
419;retail;0;0.617684106;3;medium;6;0.717420891;0;181.604323;no
420;operations;0;0.520870852;4;medium;4;0.883358855;1;177.6933844;no
421;IT;1;0.58308415;3;medium;5;0.544063844;0;180.3662275;no
422;admin;0;0.575325294;4;high;5;0.669072356;1;181.4789682;no
423;admin;0;0.614819092;3;medium;5;0.72831661;0;180.8159213;no
424;engineering;0;0.59929265;4;medium;8;0.543874063;1;187.688;no
425;operations;0;0.547643953;3;medium;5;0.768403447;0;180.0283947;no
426;sales;0;;2;medium;6;0.494367961;0;183.8206126;no
427;admin;0;0.58974436;4;medium;3;0.916006471;0;174.774956;no
428;sales;0;0.621678402;3;medium;5;0.660112486;0;180.9433832;no
429;sales;0;0.731367671;3;medium;6;0.419924549;0;183.0932904;no
430;admin;0;0.526668475;3;medium;6;0.711783748;0;181.7002785;no
431;sales;0;0.610937088;3;low;7;;0;186.7857416;no
432;IT;0;0.630207274;4;medium;8;0.496632017;0;188.6856007;no
433;logistics;0;0.56672625;3;medium;5;0.671732468;0;179.7143282;no
434;retail;0;0.519695739;3;medium;6;0.761695442;0;184.1082774;no
435;sales;0;0.597555458;2;low;6;0.613935535;0;182.0577312;no
436;retail;1;0.5203844;3;medium;4;0.84694094;0;177.0059131;no
437;retail;0;0.586887449;3;high;5;0.62992987;0;180.3626759;no
438;finance;0;0.666738974;3;medium;5;0.65659489;0;180.0630838;no
439;retail;0;0.732527182;3;low;6;0.457659953;0;183.187416;no
440;retail;0;0.652036664;3;medium;5;0.816695874;1;180.1588409;no
441;sales;0;0.623367572;3;low;6;0.798854522;1;183.9259148;no
442;operations;0;0.615737816;4;medium;6;0.57574006;0;183.3290669;no
443;support;0;0.637163926;3;medium;5;0.63937424;0;181.3053029;no
444;sales;0;0.747926946;4;medium;6;0.478422185;1;183.8093827;no
445;retail;0;0.69585743;4;low;6;0.456536787;0;183.5906135;no
446;operations;0;0.573464283;3;low;6;0.691948659;0;183.1584143;no
447;engineering;0;0.716100453;3;high;5;0.435861784;0;179.8226113;no
448;retail;0;0.600893067;4;medium;5;0.605520994;0;178.7930498;no
449;operations;0;0.688447764;3;high;6;0.520356565;0;182.5709745;no
450;finance;0;0.62783797;3;medium;4;0.748472491;0;178.3055455;no
451;engineering;0;0.63408674;3;medium;5;0.710410095;0;179.1483124;no
452;retail;0;0.577532877;3;medium;6;0.708519412;0;182.113846;no
453;engineering;0;0.66576285;2;medium;6;0.524405731;1;183.5639638;no
454;IT;1;0.624125348;3;medium;6;0.661884467;0;181.5313714;no
455;sales;1;0.597169918;4;high;5;0.718509627;0;180.9520284;no
456;sales;0;0.511556502;3;medium;5;0.699399778;0;179.7282419;no
457;retail;0;0.645124466;4;low;6;0.610230471;0;184.0568598;no
458;retail;0;0.560980578;4;medium;5;0.819147491;0;180.3719365;no
459;marketing;0;0.560953487;3;high;5;0.72515456;1;179.25905;no
460;engineering;0;0.682922704;4;low;6;0.525019818;1;184.2142952;no
461;logistics;0;0.676316167;2;medium;6;0.630526655;0;183.3047705;no
462;sales;0;0.659485128;3;low;6;0.465272031;0;183.4795812;no
463;retail;0;0.700607386;3;high;6;0.566152696;1;182.4098821;no
464;engineering;0;0.675654226;4;medium;6;0.535173183;0;183.6924414;no
465;operations;0;0.656711574;3;medium;7;0.567147523;0;185.0292465;no
466;operations;0;0.608552154;3;medium;4;0.673219446;0;178.2607242;no
467;operations;0;0.549573132;3;medium;5;0.782291741;0;179.4190132;no
468;admin;0;0.704950819;4;medium;6;0.467701214;0;182.6210411;no
469;operations;0;0.610760591;3;medium;7;0.754901269;0;186.1566107;no
470;support;0;0.620089526;2;medium;5;0.694567485;0;180.560667;no
471;sales;0;0.700055937;4;medium;5;0.582028836;1;179.8506554;no
472;retail;0;0.576152528;3;high;6;0.649345161;1;183.2985746;no
473;sales;0;0.570989652;4;medium;6;0.645194542;0;181.545996;no
474;retail;0;0.720143622;3;medium;;0.582995326;0;179.7985886;no
475;operations;0;0.613202547;4;medium;6;0.589573698;0;182.357363;no
476;sales;0;0.599472655;5;low;6;0.644797271;0;182.7041291;no
477;IT;0;0.592529275;3;medium;6;0.786481764;0;182.265245;no
478;engineering;0;0.636483505;4;low;5;0.705491182;0;180.9490242;no
479;engineering;0;0.61122075;3;medium;6;0.651703113;0;183.3189396;no
480;engineering;0;0.613810297;3;high;6;0.624811796;0;183.3057262;no
481;engineering;0;0.783840259;2;medium;6;0.413571437;0;183.3635534;no
482;engineering;0;0.694490935;3;medium;6;0.543895111;0;182.9612192;no
483;marketing;0;0.700856987;3;medium;4;0.610452069;0;177.6353709;no
484;retail;0;0.589978356;3;medium;5;0.686465808;1;180.6319657;no
485;operations;0;0.658319355;4;medium;7;0.605602767;1;185.8352239;no
486;operations;0;0.574058226;4;medium;5;0.74730261;0;180.8565377;no
487;sales;0;0.584782349;4;medium;6;0.760386514;0;181.7419037;no
488;retail;0;0.724446765;3;medium;5;0.572922984;1;180.7955116;no
489;operations;0;0.672149684;4;medium;5;0.555936015;0;179.6132826;no
490;IT;0;0.516081854;3;medium;6;0.799869662;1;183.0014282;no
491;finance;0;0.711544309;3;high;5;0.540979118;0;179.6382296;no
492;logistics;0;0.709564002;3;low;5;0.582092701;0;179.6671295;no
493;support;0;0.584839685;4;medium;5;0.623273614;0;181.2253161;no
494;sales;0;0.564864029;3;medium;5;0.826654134;1;178.6792113;no
495;retail;0;0.613627813;3;medium;5;0.741095281;0;181.0774907;no
496;marketing;0;0.8143568;4;medium;6;0.290614993;0;183.5924709;no
497;finance;0;0.729136118;3;medium;6;0.470046238;0;184.2765322;no
498;sales;0;0.797621329;3;low;5;0.33493035;1;178.8968875;no
499;operations;0;0.628576073;3;low;5;0.444551561;0;180.3918503;no
500;operations;0;0.55528757;4;medium;7;0.659011387;1;185.4312771;no
501;sales;0;0.770739322;4;high;5;0.457322138;0;179.0339283;no
502;sales;0;0.610609714;3;medium;6;;0;183.5538519;no
503;sales;0;0.721525;3;medium;6;;1;182.0000676;no
504;engineering;0;0.585653098;3;low;4;0.809289944;1;177.5038421;no
505;sales;0;0.57296764;3;medium;5;0.718460629;0;181.2038224;no
506;sales;0;0.588866029;3;high;4;0.676441943;1;177.1060583;no
507;sales;0;0.425557058;4;medium;5;0.872619524;1;179.984629;no
508;support;0;0.658165581;3;medium;5;0.512974965;0;180.5632367;no
509;retail;0;0.630866427;4;medium;4;0.689009936;1;177.8451537;no
510;sales;0;0.608899707;4;medium;6;0.553755185;0;182.7764983;no
511;engineering;0;0.651384731;4;medium;5;0.68387343;0;181.4356385;no
512;engineering;0;0.614672898;4;high;6;0.595626732;0;184.0721712;no
513;admin;0;0.564661889;4;medium;5;0.646736269;0;181.3795312;no
514;engineering;0;0.622567142;3;medium;4;0.704338149;0;178.2074636;no
515;sales;0;0.619244673;4;medium;7;0.594440796;0;184.7503756;no
516;engineering;1;0.597166458;3;low;5;0.666012067;0;181.4207289;no
517;operations;0;0.562720565;4;high;6;0.715145217;0;182.7871671;no
518;retail;0;0.615502553;3;high;6;0.620566976;1;183.0803187;no
519;sales;0;0.58966767;3;medium;7;0.52787892;0;185.89533;no
520;sales;0;0.677285086;4;medium;5;0.610122165;0;179.3313236;no
521;support;0;0.679860159;3;medium;6;0.535162337;0;183.4762341;no
522;engineering;0;0.766341576;3;high;5;0.560735432;0;180.8406266;no
523;sales;0;0.588315167;3;medium;3;0.830098782;0;174.5782681;no
524;sales;0;0.591529058;4;low;6;0.695885851;0;183.7661725;no
525;operations;0;0.686560738;3;medium;5;0.636752028;0;179.8026913;no
526;engineering;0;0.566241396;4;low;;0.662732315;0;182.2349052;no
527;operations;0;0.565633579;3;medium;6;0.509989486;1;183.3485722;no
528;operations;0;0.654478292;4;medium;5;0.664851505;0;179.7319633;no
529;retail;0;0.719131012;3;high;6;0.494738601;0;182.5982125;no
530;retail;0;0.586286514;3;high;5;0.656620113;0;180.5645344;no
531;engineering;0;0.563478416;3;medium;6;0.777965301;0;183.6144136;no
532;retail;0;0.674976012;4;medium;5;0.630834467;1;178.5404468;no
533;finance;0;0.546022613;4;low;7;0.683363011;0;187.0289479;no
534;IT;0;0.568010734;4;medium;5;0.619198034;0;181.0070101;no
535;operations;0;0.721569884;3;high;5;0.534978247;0;180.7364085;no
536;operations;0;0.646913118;3;medium;5;0.574911715;0;179.9092282;no
537;operations;0;0.603100407;2;high;5;0.649557487;0;180.1300073;no
538;IT;0;0.586079147;3;high;5;0.689123329;1;180.3232138;no
539;engineering;1;0.624453996;3;medium;7;0.475970541;0;184.6149902;no
540;sales;0;0.635019613;4;medium;5;0.541883099;0;180.4731652;no
541;retail;0;0.728288503;4;medium;5;0.525000006;0;179.5340948;no
542;admin;0;0.668968593;3;medium;5;0.688913596;0;180.4348974;no
543;marketing;0;0.647315663;4;medium;5;0.65941499;1;180.9553128;no
544;IT;0;0.456478901;3;medium;4;0.918924126;0;177.8681849;no
545;operations;0;0.671785154;3;high;6;0.512878783;0;181.6987995;no
546;sales;0;0.740648464;3;medium;5;0.449915489;0;179.6673318;no
547;admin;0;0.669839886;4;medium;6;0.601057733;0;181.7547683;no
548;logistics;0;0.603710663;4;low;5;0.499142076;0;179.1059735;no
549;engineering;0;0.635253102;5;high;6;0.508412223;0;183.4768995;no
550;sales;0;0.609748091;4;low;5;0.581146924;0;181.3623255;no
551;IT;0;0.733537663;3;medium;6;0.490940604;0;182.8146805;no
552;operations;0;0.683261165;3;medium;5;0.528377744;0;181.4560295;no
553;retail;0;0.683788117;3;medium;7;0.514637084;0;184.9937118;no
554;operations;1;0.64636927;3;medium;6;0.629871183;0;183.7101367;no
555;sales;0;0.718285604;3;medium;6;0.427352742;0;181.5266369;no
556;sales;0;0.541879778;3;high;5;0.718751225;0;178.8567223;no
557;engineering;0;0.577242028;3;medium;6;0.582963039;0;183.6997657;no
558;marketing;0;0.664145415;3;medium;6;0.515918991;0;182.8861013;no
559;retail;0;0.688696473;4;medium;4;0.783160528;0;178.1012192;no
560;sales;0;0.646179412;4;medium;6;0.604892136;0;183.1904373;no
561;engineering;0;0.719071988;3;medium;5;0.580030917;0;179.7096841;no
562;engineering;0;0.52586048;3;medium;5;0.764868549;0;180.6728545;no
563;admin;0;0.581879324;4;medium;6;0.71713157;1;181.523994;no
564;operations;0;0.672142223;3;low;4;0.622489292;0;177.3193911;no
565;logistics;0;0.546873067;3;low;;0.753475841;1;180.6871516;no
566;sales;0;0.619500613;4;medium;6;0.63362803;0;184.0772888;no
567;finance;0;0.67588884;3;high;7;0.462884541;0;185.1347775;no
568;sales;0;0.702462329;3;medium;6;0.495939083;0;183.2481488;no
569;operations;1;0.758833636;3;medium;7;0.382339418;0;184.5029267;no
570;retail;0;0.46274916;3;medium;5;0.815668738;0;181.3369734;no
571;finance;0;0.550023429;3;medium;6;0.786460349;0;181.765919;no
572;marketing;0;0.576950858;3;high;5;0.733094168;1;179.4618483;no
573;engineering;0;0.728827716;3;high;5;0.505853456;0;181.2850768;no
574;retail;0;0.78269076;2;medium;7;0.457512448;0;185.0829131;no
575;engineering;0;0.791569849;4;medium;5;0.460373018;0;179.7653115;no
576;engineering;0;0.58193093;3;medium;4;0.653660862;0;177.7823829;no
577;retail;1;0.615091175;3;high;5;0.640246207;0;179.6086371;no
578;retail;0;0.676207109;4;low;7;0.536458843;0;185.4611371;no
579;retail;0;0.661194827;3;medium;7;0.452259995;0;185.2765289;no
580;engineering;0;0.635820127;3;high;5;0.727118908;1;180.1123234;no
581;operations;0;0.468838902;4;high;6;0.790069352;0;183.7256594;no
582;marketing;0;0.557974628;4;medium;6;0.688782503;0;182.9011804;no
583;sales;0;0.748593072;3;low;6;0.325114703;1;184.3979669;no
584;engineering;0;0.704590756;3;high;5;0.567623847;1;180.5837767;no
585;sales;0;0.707517988;3;medium;5;0.506577722;0;180.2481041;no
586;support;0;0.663921271;3;medium;7;0.531383663;0;185.4884106;no
587;sales;0;0.50194139;4;high;6;0.853611023;0;181.8186908;no
588;logistics;0;0.459599122;3;medium;5;0.858843126;0;179.6228659;no
589;operations;0;0.499064299;3;low;5;0.662405688;0;181.0203338;no
590;engineering;0;0.531094829;3;low;5;0.733029677;1;181.0696705;no
591;support;0;0.776082601;3;high;6;0.328420994;0;181.8503363;no
592;sales;0;0.584856249;2;medium;7;0.618464002;0;185.9987797;no
593;retail;0;0.694545282;3;medium;6;;0;184.3165164;no
594;engineering;0;0.606201635;3;medium;6;0.595707836;0;182.9653974;no
595;IT;0;0.619829928;3;high;5;0.673571999;0;179.3564324;no
596;finance;0;0.525781423;3;high;;0.743628011;0;180.2314211;no
597;support;0;0.670513943;3;medium;7;0.513012578;0;185.7028594;no
598;sales;0;0.67754102;4;high;5;0.555121314;0;181.2376166;no
599;support;0;0.671211968;3;high;5;0.66034238;0;179.6479601;no
600;retail;0;0.698627879;4;medium;4;0.571672399;0;177.0482042;no
601;sales;0;0.713100336;3;high;7;0.460997157;1;184.865784;no
602;operations;0;0.639648021;4;medium;4;0.556393544;1;178.3962022;no
603;sales;0;0.481666736;4;medium;7;0.845880667;0;185.5358986;no
604;sales;0;0.680447536;3;medium;5;0.620733137;0;180.1739427;no
605;retail;0;0.544604026;3;low;5;0.794542271;0;181.2695476;no
606;operations;1;0.527756121;4;low;5;0.682309181;0;179.7475257;no
607;support;0;0.587113062;3;high;5;0.731854272;0;180.9312471;no
608;operations;0;0.555106631;3;medium;5;0.604929333;0;180.8975558;no
609;sales;0;0.544653213;3;medium;5;0.628431211;1;181.2075439;no
610;retail;0;0.596906667;4;low;5;0.736441948;0;179.2382343;no
611;marketing;0;0.634800936;3;low;6;0.69646551;0;182.3076199;no
612;retail;0;0.586303509;3;high;4;0.664182989;0;177.5663094;no
613;operations;0;0.65243079;3;medium;5;0.653848453;0;180.651758;no
614;marketing;0;0.608199961;4;medium;5;0.583207754;0;180.6229093;no
615;support;0;0.651825709;4;medium;6;0.386984486;0;183.6202658;no
616;engineering;0;0.71830386;4;medium;6;0.479437083;1;182.9931134;no
617;sales;0;0.579416152;3;medium;7;0.642005921;0;184.6612974;no
618;engineering;0;0.570633018;3;medium;7;0.602408232;0;185.5428311;no
619;support;0;0.614514611;4;medium;5;0.703721806;1;180.0965354;no
620;retail;0;;4;high;5;0.887623358;0;179.1831476;no
621;operations;0;0.70500054;3;low;7;0.533914776;0;185.5145059;no
622;operations;0;0.674654907;3;medium;4;0.673528103;1;176.4886772;no
623;engineering;0;0.621979382;4;medium;6;;0;182.3925384;no
624;sales;0;0.492638176;3;medium;5;0.6150464;0;181.2720626;no
625;marketing;0;0.583553114;4;medium;7;0.583039551;0;185.7944746;no
626;logistics;0;0.542438682;2;medium;5;0.679533599;1;180.7356933;no
627;operations;0;0.621210902;3;medium;5;0.767770413;0;180.607706;no
628;retail;0;0.670659594;3;medium;5;0.510185867;1;180.9368347;no
629;sales;0;0.704472482;3;medium;4;0.561366344;0;177.474843;no
630;admin;0;0.583969378;3;high;5;0.752496384;1;179.9402618;no
631;sales;0;0.635848778;3;high;4;0.64963818;0;178.0426646;no
632;marketing;1;0.837168608;3;medium;6;0.356707211;0;183.9532086;no
633;sales;0;0.600820752;4;low;4;0.670689203;1;177.7379604;no
634;sales;0;0.581328828;3;medium;5;0.675521637;0;180.9245574;no
635;retail;0;0.657399756;3;medium;7;0.528694044;0;184.9711803;no
636;engineering;0;0.598825547;4;medium;6;0.722130879;0;182.4479485;no
637;sales;0;0.661161133;3;medium;6;0.499466182;1;183.2398568;no
638;support;0;0.686047184;4;high;5;0.554505283;0;179.66783;no
639;operations;0;0.605910248;4;medium;5;0.723138619;0;179.1443103;no
640;retail;0;0.631988503;3;low;6;0.573236898;1;182.7287272;no
641;engineering;0;0.743013989;3;medium;7;0.518207379;0;185.6988195;no
642;sales;0;0.774804408;3;medium;6;0.358317056;0;182.6194609;no
643;operations;0;0.714540609;3;medium;5;0.598195431;0;179.8284637;no
644;logistics;0;0.483966865;3;medium;5;0.804062603;0;180.8789813;no
645;retail;0;0.5834854;4;high;6;0.644922405;0;183.5696364;no
646;support;0;0.597927901;3;medium;5;0.672811259;0;179.9874999;no
647;retail;0;0.763363479;3;high;5;0.406722206;0;180.4284316;no
648;marketing;1;0.672935335;2;medium;6;0.502030023;1;181.9608156;no
649;sales;0;0.563646151;3;medium;5;0.631694834;1;180.9231084;no
650;sales;0;0.647357349;3;medium;5;0.61028704;0;180.437195;no
651;engineering;0;0.593006009;3;medium;6;0.634580219;1;182.9694342;no
652;sales;0;0.602122884;4;medium;6;0.591630858;1;181.7765473;no
653;marketing;0;0.647505573;3;medium;5;0.707292068;0;180.5815012;no
654;retail;0;0.83300125;3;medium;5;0.427933347;0;179.2818937;no
655;engineering;0;0.624767836;3;medium;7;0.548762359;0;184.7587432;no
656;operations;0;0.604641781;3;high;;0.752256353;0;180.0111433;no
657;retail;0;;4;low;6;0.471714838;1;184.425408;no
658;engineering;0;0.55724987;3;medium;5;0.693715056;0;181.3786913;no
659;retail;0;0.527958031;3;high;5;0.73027025;0;181.1226788;no
660;operations;0;0.590759289;4;medium;6;0.697638769;0;183.6282309;no
661;retail;0;0.690251213;3;medium;6;0.618662848;1;181.8003067;no
662;support;0;0.612713335;3;medium;6;0.621577789;1;181.6114148;no
663;operations;0;0.582535107;4;medium;7;0.551358923;0;184.792463;no
664;engineering;0;0.621935235;3;low;6;0.600634632;1;183.8314703;no
665;admin;0;0.606038372;4;low;8;0.558331605;0;190.3299909;no
666;support;0;0.657753146;4;medium;6;0.507210924;0;182.7945292;no
667;sales;0;0.55556134;3;medium;6;0.772207385;0;184.254769;no
668;engineering;0;0.602223288;3;medium;5;0.732097154;0;180.2307932;no
669;engineering;0;0.585478308;3;medium;5;0.552967592;0;179.5779431;no
670;retail;0;0.644403055;4;medium;6;0.689433692;0;182.4913224;no
671;operations;0;0.580049367;4;medium;4;0.673287383;0;178.1348156;no
672;retail;0;0.671324401;4;medium;5;0.673782907;0;180.6636639;no
673;admin;0;0.690500501;3;medium;5;0.462698472;0;180.3822581;no
674;logistics;0;0.680033744;4;medium;5;0.569386289;0;180.0808113;no
675;engineering;0;0.622709518;3;medium;5;0.582677449;0;180.0536314;no
676;engineering;0;0.55820103;3;low;7;0.686561265;0;185.5765167;no
677;marketing;0;0.586501495;3;low;6;0.631384902;0;183.0121717;no
678;sales;0;0.609154461;4;medium;6;0.60149934;0;184.0710523;no
679;sales;0;0.609283852;3;high;5;0.809618942;0;180.4806327;no
